Name	..NM89_RPMI_salmon.quant.sf	..NM90_RPMI_HS5_salmon.quant.sf	..NM91_MM1S_salmon.quant.sf	..NM92_MM1S_HS5_salmon.quant.sf	..NM95_KMS11_salmon.quant.sf	..NM96_KMS11_HS5_salmon.quant.sf
LINC01592	16.02	21.31169	1.20268	5.2809800000000005	2.02	4.02
LINC01597	338.815	265.503	21.2754	47.6044	30.0119	37.1607
LINC01606	33.0467	34.43603	14.3793	16.9855	5.6337	5.39426
LINC01609	543.722	465.648	232.391	301.85400000000004	116.214	116.882
LINC01623	14.9783	34.39841	22.0271	21.526999999999997	5.6116	18.5917
LINC-PINT	1116.67012	916.3286099999999	1255.39154	2527.0699600000003	109.83896999999999	262.75477
LINCR-0001	1.01	2.01	15.03	4.01	2.01	5.02
LINGO2	16.02	8.02935	7.02	18.011	3.02	9.02
LINGO3	1201.06	1113.03	4.4406099999999995	2.0297099999999997	20.01	27.0195
LINS1	2240.3647	2694.94045	1405.34332	1932.62606	488.14367000000004	480.67990999999995
LIPA	6676.13315	7000.4459	4919.8808	7953.2371	3191.8057	2760.2121
LIPC	9633.660740000001	2247.644	17.1242	14.2355	3.4330300000000005	1.01
LIPE	1712.7079999999999	2716.6439800000003	2925.0113	4886.2165	418.145	462.34612000000004
LIPE-AS1	88.40765999999999	170.06851	113.26966999999999	165.25624	63.06834	99.63968
LIPG	11630.182340000001	20834.28019	111.5237	151.0401	10.2679	22.992079999999998
LIPH	270.493	383.96002999999996	34.666	22.9905	2.13683	5.05882
LIPI	4.01	5.01	9.01	3.01	4.01	4.01
LIPT1	866.0994	897.6216	503.5283	603.3263400000001	137.14671	131.21274
LIPT2	160.0185	100.6378	184.0997	220.643	57.37398	42.1299
LITAF	28635.77072	26452.51124	21314.00289	25850.7601	3185.42994	3804.75241
LIX1L	12890.4	15910.9	630.4069999999999	1037.34	3591.15	3306.9
LL0XNC01-116E7.1	27.01	7.01	27.01	5.01	3.01	9.01
LL0XNC01-116E7.2	76.1656	109.26	131.53372	135.1668	24.1352	17.7943
LL0XNC01-116E7.4	11.01	14.2139	26.2628	2.01418	10.3308	5.04673
LL0XNC01-237H1.2	60.2653	65.9948	125.3411	250.1036	32.5924	26.2085
LL0XNC01-240C2.1	31.267	49.4622	149.531	148.566	34.8135	37.0288
LL0XNC01-36H8.1	12.0107	20.01	3.01	10.01	1.01	3.01
LL0XNC01-7P3.1	126.766	91.021	63.01	79.01	33.01	28.01
LL21NC02-1C16.1	164.604	84.2172	4.3149	3.01	4.01	2.01
LL21NC02-1C16.2	36.0849	122.36200000000001	1.01	4.01	3.01	1.01
LL22NC03-27C5.1	60.8327	52.2946	19.4243	23.6654	5.04429	9.17561
LL22NC03-2H8.5	212.609	307.498	469.67800000000005	758.1460000000001	46.2839	178.01
LL22NC03-32F9.1	16.0638	17.01	20.5798	29.8164	1.01	3.01
LL22NC03-63E9.3	18.7529	15.2069	27.4928	28.816	1.0334	4.13356
LL22NC03-80A10.6	717.951	1303.41	2788.67	4329.3	430.68199999999996	531.41
LL22NC03-86G7.1	313.199	365.26800000000003	402.33099999999996	473.86	110.984	169.155
LL22NC03-N14H11.1	1484.68	1422.62	426.298	469.276	39.8983	57.1557
LL22NC03-N64E9.1	1046.31	979.6469999999999	590.637	1028.73	93.9662	95.1967
LLGL1	3528.5867	5472.715	1950.019	2628.6563	960.8377	1073.3506
LLGL2	2785.24582	4216.08894	1936.79941	2684.8588	532.46882	628.54741
LLNLF-158E9.1	179.167	164.66400000000002	73.5472	93.7702	27.5359	44.0931
LLNLF-173C4.1	105.1366	69.1625	74.2527	62.9042	39.2678	48.2666
LLNLR-222A1.1	169.407	191.923	61.928999999999995	57.9579	13.3817	14.2181
LLNLR-245B6.1	1041.33	1273.1	542.765	989.6339999999999	193.94799999999998	207.08900000000003
LLNLR-246C6.1	207.43400000000003	105.568	81.6274	81.4865	27.7255	26.2012
LLNLR-276H7.1	9.93004	4.29651	3.10086	5.42981	3.26003	3.0247
LLNLR-284B4.1	77.7052	95.7751	149.049	216.33	10.2694	6.2420599999999995
LLNLR-284B4.2	16.8743	20.8658	7.029560000000001	37.9604	6.0065	3.25081
LLNLR-304A6.1	28.5766	50.5263	26.3285	10.4542	5.23123	20.6756
LLNLR-304A6.2	14.5487	34.3087	22.3343	22.6742	12.0873	15.1687
LLNLR-307A6.1	24.0327	20.1351	11.9115	24.1276	4.24085	1.0106899999999999
LLPH	4713.01	7076.36	6849.8	9348.53	3081.7209999999995	2958.559
LMAN1	97547.7885	87416.6341	46778.5838	76716.43016	18049.87287	22867.01242
LMAN2	41485.808	41775.0177	33405.3832	44405.7728	8042.54183	8382.8017
LMAN2L	1884.9471	3635.7681	3647.0248899999997	6397.40333	1554.42906	1502.32363
LMBR1	7246.355809999999	8235.27873	8924.82529	11181.86849	4296.20688	4073.8918
LMBR1L	1250.1066	2540.8474899999997	864.68076	1244.51071	625.1798	850.92794
LMBRD1	5941.273	6423.504	3714.935	5654.0571	613.2685	710.235
LMBRD2	4027.1495299999997	2647.08071	4399.0268399999995	6343.49294	1211.51915	1292.23005
LMCD1	34.9571	143.7508	7.54358	57.4469	28.93873	43.69675
LMCD1-AS1	76.0472	97.25375	29.80825	34.76027	8.82376	22.91839
LMF2	9148.5071	14711.142	11461.3426	14564.5259	1221.8825	1301.3302
LMLN	1678.6405100000002	1856.2164100000002	678.6110000000001	939.0333	543.9552	467.07212000000004
LMNA	28364.56655	57880.6359	5359.40394	13180.47305	14621.3428	10707.74136
LMNB1	23011.10457	33609.09137	26155.7584	23347.7828	10798.186909999999	8296.68778
LMNB2	23598.4504	36255.745780000005	36134.41881	45001.70262	13089.96939	12104.808070000001
LMNTD2	511.8985	357.86775	190.65538999999998	110.01173	38.17719	28.03997
LMO3	10.314160000000001	24.36415	12.11529	27.66582	13.04279	4.02079
LMO4	4147.3353	4074.1368	9977.612	11871.9368	1220.0824	1499.817
LMO7	203.54953999999998	493.90649	1980.2050800000002	1949.6270399999999	544.3616099999999	377.68124
LMOD1	97.0593	63.6121	33.3088	84.084	13.1839	22.028000000000002
LMOD3	53.0728	73.2706	37.4653	35.3833	10.2374	11.7569
LMTK2	5258.2435	6901.27701	4957.67718	6825.23	2447.27	2352.81
LMTK3	956.322	1333.23	130.082	405.624	11.01	10.0112
LMX1B	26.9776	22.524	11.1285	31.3608	3.08887	4.02715
LNP1	974.695	677.2739999999999	380.159	296.10400000000004	75.0885	115.101
LNPEP	14600.9083	16399.0442	6472.1113	9472.5698	4562.7	4418.876179999999
LNX1	196.2279	115.85915	278.28836	471.731	56.1804	44.0801
LNX1-AS2	52.2027	46.663000000000004	15.1501	16.958	4.214090000000001	2.0194400000000003
LNX2	2595.12	3134.67	1419.08	1657.2	853.2330000000001	666.2439999999999
LOH12CR2	80.24	78.4576	16.1543	32.3352	14.2583	3.23707
LONP1	63295.5601	43435.34623	31164.1431	51393.94635	8642.27727	9631.32375
LONP2	10914.28435	14541.99428	13447.5695	19907.793230000003	3358.5822299999995	3463.04373
LONRF1	1870.2265	1715.54058	2350.20723	4014.6277700000005	577.2733900000001	661.52465
LONRF2	20.6272	24.5023	7.09169	2.08422	2.01209	1.0604799999999999
LOX	411.9849	8159.232959999999	132.0197	3149.095	20.01	481.02973
LOXL1-AS1	558.4393299999999	1159.6309	17.19806	202.0617	10.71081	39.59753
LOXL2	254.3237	7438.21399	305.53692	2340.03047	41.27577	482.49521
LOXL3	157.2362	1159.6639	58.0399	294.9615	62.2381	96.51495
LOXL4	5.01	50.01	54.01	48.0108	128.01	135.07
LPAL2	88.90215	61.8858	29.87687	48.647859999999994	24.69451	24.557779999999998
LPAR2	708.00711	1242.43227	565.31871	840.3638199999999	269.26608999999996	323.50899
LPAR3	22.4078	620.2155	25.5418	212.3093	18.0457	37.286770000000004
LPAR6	43.5815	76.77414	14.86205	34.2503	3.3023599999999997	6.39045
LPCAT1	11129.688	17325.9252	37172.4462	54705.4041	11187.90402	8226.97178
LPCAT2	1066.31187	864.7410199999999	574.4391	547.7902	824.91121	709.21296
LPCAT3	3377.0340200000005	9289.86757	2865.75156	6054.201120000001	734.69795	1181.82438
LPCAT4	3239.91797	5353.0684	8279.1925	10555.0309	1464.38644	1895.79227
LPGAT1	1294.126	2637.7315	4129.7041	5808.47716	5188.4678	4872.0983
LPIN1	13089.393999999998	18391.86276	19403.08355	22240.65853	5139.84274	5029.2341
LPIN2	4971.4239	4641.9201	2202.1464	2176.1075	1033.8256	946.1938
LPIN3	289.16134	621.15795	234.699	471.60577	6.52274	15.115910000000001
LPO	95.78198	89.32039	56.487790000000004	81.06900999999999	18.14864	41.4415
LPP	1500.4018199999998	3035.3560399999997	318.07902	716.16752	1105.79581	1296.0850599999999
LPP-AS2	68.8355	110.66799999999999	24.0437	62.6786	18.1987	32.389
LPXN	19662.077	42208.8292	24784.5948	30728.3969	604.5699	714.11351
LRAT	40.702	26.26468	7.02763	23.5934	22.2901	25.72775
LRBA	8606.3898	9153.59657	8281.04557	8239.693000000001	2667.5083	2880.8288399999997
LRCH1	2152.6243	3363.07016	1296.77518	1765.5929999999998	703.7208099999999	713.88492
LRCH3	3538.1099600000002	4289.5224	3793.5178200000005	5094.52295	1468.1671099999999	1401.80152
LRCH4	3210.00363	5287.89214	3002.88767	4307.45596	1269.99911	1286.7563300000002
LRFN1	165.99	447.914	270.327	530.618	2085.99	1805.6
LRFN3	390.0718	922.82254	1147.97291	1952.414	804.1049	819.1364599999999
LRFN4	6681.098000000001	9288.04	273.9141	635.03	2857.925	2999.822
LRG1	1223.0776	54372.06	14.3802	105.416	28.6222	44.25719
LRGUK	26.01	18.01	21.01	23.01	3.01	15.01
LRIF1	4580.7285	5120.05008	2039.28479	3052.51	1432.06404	1509.6336
LRIG1	4432.0495	4834.99313	7448.427070000001	9396.52931	6127.630999999999	5626.44819
LRIG2	1749.3331	1568.6327199999998	603.6873099999999	709.8839999999999	380.5007	401.67663999999996
LRIG3	2379.47966	3047.48919	803.03975	1186.11277	3088.06881	3110.74889
LRP1	1322.8864	6514.07393	37.72376	845.3484800000001	553.0208299999999	806.29738
LRP10	10723.933340000001	22346.17005	11174.86	17480.78086	4109.186	4745.617
LRP11	1232.21	2249.19743	289.54504	591.15304	337.32656000000003	336.03345
LRP12	1879.5539999999999	2172.5869	492.59804	701.0975	360.87878	504.5192
LRP1B	5.01	3.01	6.01	22.0119	5.01	2.01
LRP2	25.4109	28.5649	60.1536	329.1255	23.5239	27.796999999999997
LRP2BP	246.8145	171.0664	332.98263	463.31997	57.38437	65.49358000000001
LRP3	1.01	831.1489	999.1469999999999	2593.301	1161.5559	1238.404
LRP4	1.01805	96.2852	573.02858	555.02	361.0613	279.03791
LRP4-AS1	33.9653	87.3683	34.2139	21.0507	4.0138300000000005	6.25108
LRP5	9096.22611	13173.9734	4068.89704	6204.7895	3475.09284	3760.13392
LRP5L	328.13567	353.10876	145.059	183.17922	62.03	79.03998
LRP6	1921.0598	2822.8037	1175.2421	2060.05481	1073.2782	926.05022
LRP8	9168.706259999999	13054.91602	8906.46343	14878.41736	3431.5608899999997	3471.5947100000003
LRPAP1	17986.6397	24440.3079	19170.5664	28752.984	4116.3967	3904.143
LRPPRC	55021.323939999995	56739.4183	40789.88665	51174.3686	27067.27867	25638.2989
LRR1	3888.4519	5602.6975	3164.9627	4630.7970700000005	1680.92585	1676.02901
LRRC1	572.8032	984.26366	1790.0982399999998	1945.4437	821.07778	576.46162
LRRC14	4134.3640000000005	5583.785	7045.879	9074.155	2226.0572	2129.6971
LRRC14B	1090.23	371.98	1308.76	949.081	1207.76	877.9830000000001
LRRC16A	16014.2259	19510.4054	4333.87583	4610.460999999999	1323.85197	1645.6755
LRRC16B	22.01996	34.01	9.01085	22.01	3.01	4.02
LRRC17	52.7419	43.14436	4.02	21.02003	3.01	3.01
LRRC19	31.0908	39.8119	33.5344	60.6895	4.99878	1.1117299999999999
LRRC2	198.28384	188.29	58.9488	51.7724	6.4439	25.1309
LRRC20	1923.9268	3388.5009999999997	4090.9770000000003	7150.0405	1239.6456	1340.2814
LRRC23	819.1767	1013.055	437.5294	858.8358300000001	108.86741	122.8192
LRRC24	39.1507	40.9809	32.5517	28.9519	7.196439999999999	7.256939999999999
LRRC25	44.5022	339.6467	4.13598	23.1417	3.04473	6.1085
LRRC26	18437.5	13878.2	95.5825	154.097	68.01	100.01
LRRC27	304.1843	332.98017000000004	365.18948	492.57625	98.54978	94.64461
LRRC28	2711.35002	2422.8952600000002	598.906	1104.0468	201.17686	289.62664
LRRC29	271.0697	258.28224	39.02994	50.03992	16.01995	30.041859999999996
LRRC3	552.888	660.573	39.6208	74.53399999999999	3.11267	14.5578
LRRC34	56.59036	232.94689	168.4369	409.27921000000003	30.341440000000002	47.71222
LRRC37A	452.8436	499.5218	352.685	358.164	59.4762	78.1918
LRRC37A11P	2.06278	2.03552	5.0527	1.01114	1.01437	3.01074
LRRC37A15P	51.4277	36.0852	52.4185	71.185	17.8671	23.1927
LRRC37A16P	327.349	379.57300000000004	8.11935	33.8259	48.0486	35.3939
LRRC37A17P	582.7816	540.982	512.7831	477.0659	127.5687	121.3061
LRRC37A2	1250.295	1850.471	1019.3589999999999	1307.74	216.0008	230.2366
LRRC37A3	441.4535	349.24376	154.10923	174.1807	46.523709999999994	73.88748000000001
LRRC37A4P	3019.85	2792.44	5136.51	4929.62	962.9119999999999	893.2239999999999
LRRC37A6P	60.592	101.005	6.01699	15.0272	31.8111	28.0548
LRRC37A9P	9.40793	15.2472	7.79528	81.9987	5.15014	10.3316
LRRC37B	1225.2963	1272.7634	630.3037	811.4089	391.41176	381.47202000000004
LRRC37BP1	3104.563	2560.4734	1472.575	1867.75824	494.4324	449.5596
LRRC39	59.45125	66.73966999999999	26.3373	30.1368	5.37442	7.5624199999999995
LRRC4	21.02	14.0309	18.02	3.01	2.01	5.01
LRRC40	3325.4	4641.66	2674.22	4354.39	817.048	901.082
LRRC41	8142.96675	10306.6637	5968.5326	5638.76585	2249.1377199999997	2110.83936
LRRC42	3960.96775	4838.33747	3229.30496	3330.83561	2455.8579999999997	2302.65
LRRC45	1753.18067	2689.73433	4164.1038	5853.936229999999	1339.18811	1302.79126
LRRC46	165.62161	139.3749	117.35977	87.1425	15.09291	22.10417
LRRC47	11336.2487	11929.4923	9197.4616	13519.92101	3354.3185	2735.72946
LRRC49	40.038109999999996	199.53887	101.52107	258.069	121.37958	173.09454
LRRC4C	68.5209	33.91174	6.18559	10.0133	3.02	2.01
LRRC56	393.00800000000004	449.91900000000004	219.43400000000003	367.159	205.207	218.812
LRRC57	3933.1496899999997	2862.08125	2870.6858	3689.6523	625.03939	727.62331
